"Data Source","World Development Indicators",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"World","WLD","Population ages 05-09, female (% of female population)","SP.POP.0509.FE.5Y","12.3744832186975","12.4901360371702","12.4869153422922","12.3754610087619","12.2060528982892","12.0557902258014","12.0153251469252","12.0298760553009","12.087366430897","12.1509537011784","12.1724556229323","12.2082860095533","12.2378220759896","12.2479483887913","12.2281242764193","12.1682899400774","12.1281200177457","12.0527327481837","11.9375999237835","11.7859827621312","11.608442086668","11.4658984387918","11.2964998771061","11.1057403572639","10.9121410173399","10.7396626980665","10.6408245158225","10.5933221569417","10.5907273308232","10.6103459952435","10.6203931031791","10.651010970342","10.7025102283614","10.7586953605096","10.7864787184261","10.7488202837845","10.6771723059843","10.5053714702586","10.2439542397954","9.94315335996141","9.67185545343212","9.47699705765839","9.32942666604238","9.22626701858901","9.14533556551442","9.05303896717986","8.96699797878806","8.88827045891309","8.81383370834922","8.74428183081868","8.67977741385351","8.63283080675715","8.59755691776601","8.57244536732393","8.55034057637588","8.52162917378431","8.49626798935963","8.46458474409623","8.42550273324368","8.37981707407423","8.32933710535085","8.28757628074045",
"World","WLD","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN","4.97929949835611","5.00356427730727","5.02536741801434","5.04555059501025","5.05647011634277","5.04068707610195","4.99208474269466","4.97327568987198","4.92208946946683","4.85597629197145","4.77857249400438","4.66926833061356","4.53970360967468","4.41046992617455","4.28877081249758","4.15688867007511","4.04038291833104","3.93673720721488","3.84307225254028","3.77341511982795","3.71365239125587","3.65661401193735","3.62715510086943","3.59456809997026","3.56419512849652","3.53598416700408","3.49952424712173","3.4551605712222","3.39893831406197","3.32449529750155","3.24854712566811","3.15752060355108","3.07154779372409","2.98750180451949","2.92195451446999","2.86273131009326","2.81719959978836","2.77737566708572","2.74651561720851","2.71698754076488","2.69627739852395","2.66649839138412","2.64359612888997","2.62496905781507","2.6087473204182","2.58816292786263","2.57726313569244","2.56708665613408","2.55498621910724","2.53429165672021","2.5163852405639","2.49863756430494","2.48892369255613","2.47231363665771","2.46480912533581","2.45543225373231","2.44484850440094","2.42729476506769","2.41492177494957","2.40172011639036","2.38712292764477","",
"World","WLD","Consumption of iodized salt (% of households)","SN.ITK.SALT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.663429122566","","","","","","","","","","65.9965461767939","","","","","","","","","","","",
"World","WLD","Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)","SL.TLF.ACTI.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.6403783145211","49.1138334374276","48.4715518905212","47.5914464098231","47.0803480803632","46.2205286187478","45.3633388418806","44.504722542907","43.8159691816107","43.3117334838077","42.6384444282568","42.2210714473095","41.9914079973991","41.5698079008973","41.3541219402718","41.086890309643","40.44001303833","39.7617929465284","39.0497137514099","38.3632381806006","37.4479500030036","36.6054982471187","35.7621137396502","35.0456467994024","34.4686455332691","34.1722366813322","33.7751020837537","33.452141397291","33.0355483034667","32.9800292559068","30.7136382562495","31.8163631178828",
"World","WLD","Children in employment, female (% of female children ages 7-14)","SL.TLF.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23113.4334839292","23107.1964553773","23177.9443742087","23463.214957103","23847.2623995617","24355.4602942247","24885.4896468025","25140.7057641343","25588.0527145051","26293.9229659547","26540.1936571566","26909.2490179417","27480.103643224","28345.3444579436","29130.7757135469","30165.9872556571","31269.1120078536","31785.4732712214","31468.397786511","32744.1531746478","33593.7331140172","34307.649646329","35062.3549262276","35812.865341937","36587.1934557932","37388.0659291178","38344.3931303664","39254.9723085526","39870.0508102094","39889.2520067992","41353.1217637757",
"World","WLD","Employment to population ratio, 15+, male (%) (national estimate)","SL.EMP.TOTL.SP.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.675448627145","43.4194690549483","42.7010338825625","41.9584111172148","41.0577867838839","40.3936544916516","40.0147530790097","39.9846798563343","40.0102765789231","39.8591901542545","39.5291243861066","39.3263141600809","38.8592511815012","37.8160113825916","36.9276401512776","35.7822872767513","34.8290027422819","34.2356908992506","33.6737375857125","32.9997781398909","32.0261241550436","31.1370151384844","30.3204761477577","29.4025550371581","28.8094464485833","28.2830690559205","27.7492803458741","27.1541147596292","26.689985424047","","",
"World","WLD","Multidimensional poverty headcount ratio, male (% of male population)","SI.POV.MDIM.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.654171534246496","0.635272445203689","0.704313930905552","0.867050776401107","1.30950371064775","1.50527521231313","1.56753164074834","1.79993599493782","2.03800486321119","2.20740716189428","2.50902205647847","2.82066875000704","2.76426912097853","2.95012302116139","2.94518709416712","2.49155542888193","2.31007673248625","2.36044532480479","2.33897887777895","2.45945877596076","","",
"World","WLD","Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line)","SH.UHC.NOP1.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.1261878164727","8.56027546922211","8.16011377503154","8.04523239812118","8.01123347445658","7.93560527059332","7.63714359078921","7.37452917562734","7.19398614211046","7.05030065704743","6.97223656062145","6.77173440813076","6.44172623055938","6.24547112577727","5.99747646037111","5.87415174507079","5.72803909365773","5.65788519470261","5.72272633318558","5.6795071859362","","",
"World","WLD","Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)","SH.STA.ORCF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.7084288809405","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Lifetime risk of maternal death (%)","SH.MMR.RISK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.968641258943678","0.936869327241181","0.906405777795251","0.874341882972407","0.838439253075987","0.798181569354985","0.762502350831155","0.730075211069025","0.702941778908004","0.678026606851643","0.652800260990894","0.630015676889608","0.610229808316863","0.592496147013626","0.578001192285988","0.561028598406713","0.545906104133025","0.534038251670659","","","","",
"World","WLD","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.67","0.75","0.81","0.84","0.9","0.92","0.93","0.92","0.91","0.87","0.83","0.79","0.75","0.7","0.67","0.64","0.61","0.59","0.57","0.56","0.54","0.52","0.51","0.49","0.47","0.45","0.43","0.4","0.38","0.36","0.33","",
"World","WLD","Demand for family planning satisfied by modern methods (% of married women with demand for family planning)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Number of under-five deaths","SH.DTH.MORT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12526159","12282120","12021888","11758008","11525950","11203846","10929025","10650123","10368006","10077090","9756457","9440714","9124349","8817145","8552804","8231431","7955503","7682555","7447910","7156088","6939600","6666684","6448327","6240248","6045512","5862085","5685842","5506603","5344393","5190197","5040610","",
"World","WLD","Women who believe a husband is justified in beating his wife when she refuses sex with him (%)","SG.VAW.REFU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.458285","29.9132","","29.65255","","","","","","","","",
"World","WLD","Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)","SE.TER.CUAT.ST.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Trained teachers in secondary education (% of total teachers)","SE.SEC.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.9961700439453","86.1603698730469","86.3900985717773","82.8607177734375","","",
"World","WLD","School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","","","","","","","","","","","46.5178413391113","48.3288993835449","50.4200096130371","51.7470283508301","51.6394081115723","51.8257102966309","53.4718894958496","54.423770904541","53.8826484680176","54.7544784545898","54.1461296081543","53.3686218261719","52.5266494750977","52.1799697875977","52.760929107666","51.6562690734863","54.2697105407715","54.9282608032227","55.2521896362305","55.1492691040039","55.5119094848633","56.5629692077637","57.8485298156738","59.2745780944824","59.944709777832","60.7131385803223","61.6256103515625","62.2042999267578","62.0422096252441","62.3152885437012","62.3731002807617","62.7203598022461","63.5118217468262","64.0849990844727","65.0514297485352","65.7755126953125","66.8919830322266","68.3973236083984","69.8312530517578","70.325798034668","72.2123489379883","73.2900619506836","74.010986328125","75.0335083007813","75.697021484375","75.8329467773438","76.0342636108398","75.7865371704102","76.2986526489258","76.4506072998047","77.2143020629883","",
"World","WLD","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Adjusted net enrollment rate, primary, male (% of primary school age children)","SE.PRM.TENR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.40824","90.24007","90.74577","90.95355","91.19433","91.15254","91.41351","91.40409","91.46353","","","",
"World","WLD","Persistence to grade 5, female (% of cohort)","SE.PRM.PRS5.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","89.051628112793","89.1824417114258","90.1567306518555","92.9097671508789","93.9335098266602","95.2700729370117","95.8758087158203","95.8727111816406","94.6550064086914","95.2126007080078","96.5513763427734","97.4474182128906","97.925048828125","98.0385894775391","98.4132308959961","98.798469543457","100.174331665039","99.3859481811523","99.9618988037109","100.136848449707","99.7828369140625","99.1015930175781","98.4609069824219","98.368522644043","98.2687301635742","98.3408737182617","97.5810623168945","97.0516510009766","97.713508605957","97.9438400268555","98.7767715454102","99.5341491699219","99.8516082763672","101.373748779297","101.888198852539","102.202117919922","102.288856506348","103.050926208496","103.426078796387","103.308959960938","102.716949462891","103.097518920898","103.779762268066","104.022903442383","102.768051147461","102.419006347656","103.972618103027","103.887641906738","101.506980895996","101.714538574219","102.407066345215","",
"World","WLD","School enrollment, preprimary, female (% gross)","SE.PRE.ENRR.FE","","","","","","","","","","","15.411789894104","15.1541204452515","14.9368696212769","14.944239616394","15.1901197433472","15.7564296722412","17.4749202728271","20.4236297607422","19.3092803955078","19.5635108947754","20.5859699249268","21.9568405151367","22.3836402893066","23.3526802062988","24.2843894958496","25.1909999847412","26.5824298858643","27.7743797302246","28.2320594787598","28.1132698059082","27.9973793029785","28.1416606903076","28.3020496368408","28.383939743042","28.2701091766357","28.7590293884277","29.3712005615234","27.8239402770996","30.9445495605469","31.6179504394531","32.4553298950195","33.2369804382324","33.2639694213867","34.0813102722168","35.3306198120117","37.2542381286621","39.2809295654297","40.656551361084","42.297420501709","43.8554306030273","46.016529083252","48.8548202514648","52.0028800964355","54.0024681091309","54.0296287536621","55.8614196777344","57.5203399658203","59.1409797668457","59.9421501159668","60.5350494384766","60.4872093200684","",
"World","WLD","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Adequacy of social safety net programs (% of total welfare of beneficiary households)","per_sa_allsa.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","DEC alternative conversion factor (LCU per US$)","PA.NUS.ATLS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5497.4101421789","5712.0037463031","5884.63357488806","6044.95115527133","6282.05908330882","6527.79879126474","6825.44105968471","7126.99829282227","7270.16872561406","7521.75937111707","7986.09555218025","8272.97824197513","8545.93349611449","8912.67537781444","9521.10661165941","10127.8340506899","11003.622980165","11745.8208567671","12252.7092233794","12202.5803675872","12862.746982737","13556.3873483675","14122.9762871422","14611.1016060531","15026.6646010663","15149.833890168","15562.6262476237","16232.2858179949","17008.7202514583","17546.4307233206","17152.5795617763","18624.7799408106",
"World","WLD","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","","","","","","","","","","","25.5302892347479","25.0152210527609","25.2925488485306","26.5645987947943","26.5456365740584","24.3847530746253","25.093176768372","25.2143983560276","25.3456702700351","25.5488651032085","25.1789035710358","25.5744137987253","23.8857766016477","23.0584369661895","23.9658712091909","23.7519301129317","23.4987003409443","23.7662222900276","24.4409848029068","24.9038096923186","24.5207802231015","24.1902412697003","23.9029620453706","23.547337102912","24.0727703358243","24.606983018286","24.4934727137659","24.5403259691544","24.0922383171479","23.8882286170582","24.2386516834937","23.2821164413237","22.8954434987933","23.0279625913234","23.9262048504054","24.4424577248533","25.309304870697","25.872774519505","25.8803384665726","23.8360359880023","25.4322989225923","26.2092926059381","26.4488951953133","26.4918124902342","26.6103809921104","26.5911059119701","26.3548870929725","26.9475575096345","27.3975267787812","27.1734677701628","26.9442136548462","",
"World","WLD","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","3.79054235337506","5.31645824139466","5.1848652526604","6.55848882233894","5.54919168009924","5.71249914879701","4.15656655495147","5.94106034451572","5.81589701672777","3.92854346418878","4.27446782067167","5.61891469989226","6.40664470221235","1.79356175301805","0.636571762020125","5.30310008141561","4.09896003065242","4.13697643592899","4.1746424568377","1.87723136048039","1.93363011130177","0.394430946545896","2.64998097276468","4.67571407620781","3.69952307394139","3.44368203301077","3.73151104775864","4.64017149063956","3.75360457545504","2.8681517845182","1.46028352641589","2.07009128810513","1.80818743385443","3.30654424251635","3.09084300065265","3.62074105151844","3.90465588838194","2.79429078927724","3.52323626325787","4.48729716559664","1.99684325962775","2.32890492148621","3.15084653658893","4.49356217377883","4.04314225074015","4.47622798601945","4.47740714108178","2.06639525697206","-1.32583191395517","4.53227919542275","3.32102422120029","2.70716192149985","2.81983804269655","3.05591987112651","3.08105934971098","2.79889611375958","3.37948986402812","3.27664633561837","2.6148821186613","-3.27121883332495","5.80205675748027",
"World","WLD","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","4.15032590096318","","5.35821781358092","6.36318854962322","11.8494338560781","16.3795953350643","11.7221938009908","9.92709445297837","9.75033574482947","8.79500871728236","11.7975944854239","13.3548138415481","10.6161002341559","8.301317589562","7.61099332587586","8.01309141254757","5.58862778817506","5.07657062296582","6.4881541787956","6.35023844091427","6.98603069117523","7.79028883481688","8.11890514430118","6.63928073240766","7.02348351236095","9.80412818425471","8.32097449521858","6.58171861061977","4.91515472666765","4.82383068555477","4.21080717780775","5.19540520801752","3.81085737408868","3.53354748873475","3.93354520267644","5.58155865026613","5.83723407076282","5.50147956278158","5.7769601471735","7.9036020300347","2.17200642769241","4.34908358944368","5.66110237052443","3.61665506268449","2.27602449452651","1.94459869733706","2.21937679497915","1.90110663436174","2.8588837280198","2.71684313517666","2.40989778580873","1.76173847684798","4.07684478752734",
"World","WLD","Adjusted savings: natural resources depletion (% of GNI)","NY.ADJ.DRES.GN.ZS","","","","","","","","","","","0.474199298321895","0.508431301478943","0.542177908821037","0.764975575973454","2.40430991176426","1.97369469316974","2.11086207495583","2.1065227146125","1.7648156559034","3.22808050939624","3.60525394531286","2.70796720255527","1.72961297304198","1.9712949012321","1.90846146975725","1.74940145888248","0.784519078393814","0.990747698832383","0.798498814705692","1.02256479667465","1.14229524356684","0.73168911497122","0.781344217122678","0.760666075328061","0.678708240603597","0.677731240789865","0.843657935853731","0.732675679085431","0.437099019573057","0.617795436495813","1.18156812168578","0.992906035642224","0.885436798749706","1.00447591852269","1.30901779920244","1.69148032549474","1.8701417806788","1.86903574986055","2.48568355561388","1.34312767996026","1.80363298267956","2.42017482886206","1.99928246711747","1.77490811383786","1.51597995238791","0.817549258650707","0.714896492638796","0.916154835572533","1.23954183607195","1.03901432711445","0.982420924730841","",
"World","WLD","Services, value added (constant LCU)","NV.SRV.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
